Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0358---TSP200X.BS_475_R1	NS.2150.TSP0358---TSP200X.BS_475_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1121580.0	0.0	20-251	49.0	6.52347581090961	234.08292765562868	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0358---TSP200X.BS_475_R2	NS.2150.TSP0358---TSP200X.BS_475_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1113452.0	0.0	20-251	49.0	6.513257868323017	235.31654979289632	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0359---TSP200X.BS_476_R1	NS.2150.TSP0359---TSP200X.BS_476_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28504.0	0.0	20-251	50.0	14.668116755543082	235.73259893348302	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0359---TSP200X.BS_476_R2	NS.2150.TSP0359---TSP200X.BS_476_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28395.0	0.0	20-251	50.0	13.692551505546751	236.6587075189294	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0360---TSP200X.BS_477_R1	NS.2150.TSP0360---TSP200X.BS_477_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	389680.0	0.0	20-251	47.0	7.148942722233628	236.1024866557175	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0360---TSP200X.BS_477_R2	NS.2150.TSP0360---TSP200X.BS_477_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	386625.0	0.0	20-251	47.0	7.635046880051729	236.1907119301649	247	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0361---TSP200X.BS_478_R1	NS.2150.TSP0361---TSP200X.BS_478_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2544084.0	0.0	20-251	48.0	4.984618240539856	234.71505579218297	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0361---TSP200X.BS_478_R2	NS.2150.TSP0361---TSP200X.BS_478_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2524638.0	0.0	20-251	48.0	5.317673284022961	235.61634103582375	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0362---TSP200X.BS_479_R1	NS.2150.TSP0362---TSP200X.BS_479_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1268791.0	0.0	20-251	48.0	6.483337287228551	234.46868002689175	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0362---TSP200X.BS_479_R2	NS.2150.TSP0362---TSP200X.BS_479_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1260158.0	0.0	20-251	48.0	6.469506204777496	235.69181166171225	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0363---TSP200X.BS_480_R1	NS.2150.TSP0363---TSP200X.BS_480_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	440987.0	0.0	20-251	46.0	8.350132770353774	232.5103665187409	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0363---TSP200X.BS_480_R2	NS.2150.TSP0363---TSP200X.BS_480_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	438645.0	0.0	20-251	47.0	7.904113805013166	233.99220098257132	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0364---TSP200X.BS_481_R1	NS.2150.TSP0364---TSP200X.BS_481_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2174858.0	0.0	20-251	48.0	5.105384280407059	234.25372277178556	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0364---TSP200X.BS_481_R2	NS.2150.TSP0364---TSP200X.BS_481_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2155759.0	0.0	20-251	48.0	5.618871229527504	235.12302117258932	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0365---TSP200X.BS_482_R1	NS.2150.TSP0365---TSP200X.BS_482_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2253361.0	0.0	20-251	48.0	5.735468160098897	234.25591682824012	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0365---TSP200X.BS_482_R2	NS.2150.TSP0365---TSP200X.BS_482_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2241666.0	0.0	20-251	48.0	5.284063202659577	235.8074258163348	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0366---TSP200X.BS_483_R1	NS.2150.TSP0366---TSP200X.BS_483_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1295404.0	0.0	20-251	49.0	6.182858783823425	234.2297453149751	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0366---TSP200X.BS_483_R2	NS.2150.TSP0366---TSP200X.BS_483_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1284745.0	0.0	20-251	49.0	6.514755846490939	234.98370260246196	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0367---TSP200X.BS_484_R1	NS.2150.TSP0367---TSP200X.BS_484_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	959071.0	0.0	20-251	48.0	6.930977998500633	234.25995781334228	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0367---TSP200X.BS_484_R2	NS.2150.TSP0367---TSP200X.BS_484_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	953289.0	0.0	20-251	48.0	6.638910131135469	235.81030096854155	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0368---TSP200X.BS_485_R1	NS.2150.TSP0368---TSP200X.BS_485_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1091843.0	0.0	20-251	48.0	6.659290758836206	234.7140348932951	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0368---TSP200X.BS_485_R2	NS.2150.TSP0368---TSP200X.BS_485_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1084618.0	0.0	20-251	48.0	6.626388276794226	236.04995122706796	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0369---TSP200X.BS_486_R1	NS.2150.TSP0369---TSP200X.BS_486_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2401629.0	0.0	20-251	47.0	4.933300787368105	233.80641722764008	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0369---TSP200X.BS_486_R2	NS.2150.TSP0369---TSP200X.BS_486_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2386764.0	0.0	20-251	47.0	4.828452578452629	235.2508136539683	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0370---TSP200X.BS_487_R1	NS.2150.TSP0370---TSP200X.BS_487_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1256095.0	0.0	20-251	48.0	6.069923055182929	233.86440436431957	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0370---TSP200X.BS_487_R2	NS.2150.TSP0370---TSP200X.BS_487_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1245557.0	0.0	20-251	48.0	6.431419838674585	234.71537312222563	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0371---TSP200X.BS_488_R1	NS.2150.TSP0371---TSP200X.BS_488_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2107939.0	0.0	20-251	48.0	5.095329663516143	234.43836183115357	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0371---TSP200X.BS_488_R2	NS.2150.TSP0371---TSP200X.BS_488_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2090238.0	0.0	20-251	48.0	5.641528562952459	235.25176128268646	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0372---TSP200X.BS_489_R1	NS.2150.TSP0372---TSP200X.BS_489_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1962231.0	0.0	20-251	48.0	5.814102436925331	234.4914925918508	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0372---TSP200X.BS_489_R2	NS.2150.TSP0372---TSP200X.BS_489_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1949933.0	0.0	20-251	48.0	5.570375062672374	235.99362644767794	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0373---TSP200X.BS_490_R1	NS.2150.TSP0373---TSP200X.BS_490_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2239391.0	0.0	20-251	49.0	5.2908162564900545	234.08693167026215	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0373---TSP200X.BS_490_R2	NS.2150.TSP0373---TSP200X.BS_490_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2225244.0	0.0	20-251	49.0	5.249891213815538	235.24156676750954	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0374---TSP200X.BS_491_R1	NS.2150.TSP0374---TSP200X.BS_491_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2306494.0	0.0	20-251	49.0	4.983747934832116	234.5248090825296	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0374---TSP200X.BS_491_R2	NS.2150.TSP0374---TSP200X.BS_491_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2286509.0	0.0	20-251	49.0	5.573316977045922	235.34218233997768	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0375---TSP200X.BS_492_R1	NS.2150.TSP0375---TSP200X.BS_492_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5205039.0	0.0	20-251	49.0	3.954095031405337	234.85761124940657	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0375---TSP200X.BS_492_R2	NS.2150.TSP0375---TSP200X.BS_492_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5166389.0	0.0	20-251	49.0	4.445990653090711	235.73322605014837	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0376---TSP200X.BS_493_R1	NS.2150.TSP0376---TSP200X.BS_493_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2842236.0	0.0	20-251	48.0	4.8351839708387505	234.8153052737352	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0376---TSP200X.BS_493_R2	NS.2150.TSP0376---TSP200X.BS_493_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2824412.0	0.0	20-251	48.0	4.925366780832866	236.00083132347547	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0377---TSP200X.BS_Chrim_25_R1	NS.2150.TSP0377---TSP200X.BS_Chrim_25_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	172119.0	0.0	20-251	46.0	10.347492142064501	232.36030304614832	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0377---TSP200X.BS_Chrim_25_R2	NS.2150.TSP0377---TSP200X.BS_Chrim_25_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	169841.0	0.0	20-251	47.0	12.379814061386826	233.2017946196737	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0378---TSP200X.BS_Chrim_59_R1	NS.2150.TSP0378---TSP200X.BS_Chrim_59_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33791.0	0.0	20-251	50.0	14.207925187180019	235.16158148619454	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0378---TSP200X.BS_Chrim_59_R2	NS.2150.TSP0378---TSP200X.BS_Chrim_59_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	33634.0	0.0	20-251	50.0	12.734138074567403	236.5191472914313	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0379---TSP200X.BS_Chrim_77_R1	NS.2150.TSP0379---TSP200X.BS_Chrim_77_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28412.0	0.0	20-251	50.0	14.82120230888357	235.65775024637477	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0379---TSP200X.BS_Chrim_77_R2	NS.2150.TSP0379---TSP200X.BS_Chrim_77_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28305.0	0.0	20-251	50.0	13.65129835718071	236.78177000529942	242	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0380---TSP200X.BS_Chrim_79_R1	NS.2150.TSP0380---TSP200X.BS_Chrim_79_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	196850.0	0.0	20-251	47.0	9.786639573279146	232.7754127508255	237	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0380---TSP200X.BS_Chrim_79_R2	NS.2150.TSP0380---TSP200X.BS_Chrim_79_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	195831.0	0.0	20-251	47.0	9.13849186288177	234.52362496233997	237	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0381---TSP200X.BS_092_ii_R1	NS.2150.TSP0381---TSP200X.BS_092_ii_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3220851.0	0.0	20-251	48.0	4.666752795118832	234.15468551634336	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0381---TSP200X.BS_092_ii_R2	NS.2150.TSP0381---TSP200X.BS_092_ii_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3203403.0	0.0	20-251	48.0	4.488370620563041	235.5427244090113	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0382---TSP200X.BS_243_ii_R1	NS.2150.TSP0382---TSP200X.BS_243_ii_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1476614.0	0.0	20-251	49.0	6.014097116782043	234.31667788602843	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0382---TSP200X.BS_243_ii_R2	NS.2150.TSP0382---TSP200X.BS_243_ii_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1467355.0	0.0	20-251	49.0	5.742100582340334	235.62591192996922	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
NS.2150.TSP0383---TSP200X.BS_246_ii_R1	NS.2150.TSP0383---TSP200X.BS_246_ii_R1_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1152296.0	0.0	20-251	48.0	6.810836798878066	234.3946286370863	242	pass	pass	pass	pass	warn	fail	pass	warn	fail	fail	pass
NS.2150.TSP0383---TSP200X.BS_246_ii_R2	NS.2150.TSP0383---TSP200X.BS_246_ii_R2_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1144494.0	0.0	20-251	49.0	6.649226645137501	235.68474190340885	242	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
